1.336863162897809808e-03 9.991013323633375354e-01 9.993016863124705162e-01 9.993769090257912380e-01 9.993335952833203306e-01 9.993970606121076461e-01 9.994406639437429796e-01
1.350314037869873498e-03 9.990924081243119925e-01 9.992947749728187112e-01 9.993707612942784868e-01 9.993269427233553159e-01 9.993910464365955981e-01 9.994350878142294059e-01
1.363900249084668394e-03 9.990833964747434237e-01 9.992877964154688319e-01 9.993645541647072639e-01 9.993202239027514366e-01 9.993849724503492959e-01 9.994294562918052405e-01
1.377623158230461631e-03 9.990742965833002698e-01 9.992807500110469920e-01 9.993582870891430936e-01 9.993134381742336814e-01 9.993788380708592545e-01 9.994237688381992779e-01
1.391484140696168381e-03 9.990651076112598838e-01 9.992736351247958337e-01 9.993519595151438839e-01 9.993065848905846593e-01 9.993726427156413017e-01 9.994180249151641826e-01
1.405484585709211630e-03 9.990558287124549075e-01 9.992664511165399999e-01 9.993455708857345021e-01 9.992996634045863136e-01 9.993663858022348023e-01 9.994122239844792643e-01
1.419625896474749132e-03 9.990464590332176487e-01 9.992591973406511618e-01 9.993391206393817949e-01 9.992926730690846471e-01 9.993600667482199773e-01 9.994063655079334918e-01
1.433909490316315248e-03 9.990369977123252365e-01 9.992518731460129366e-01 9.993326082099706076e-01 9.992856132369380973e-01 9.993536849711774916e-01 9.994004489473465869e-01
1.448336798817877235e-03 9.990274438809447766e-01 9.992444778759861368e-01 9.993260330267782487e-01 9.992784832610401846e-01 9.993472398887334185e-01 9.993944737645615861e-01
1.462909267967306198e-03 9.990177966625776174e-01 9.992370108683742425e-01 9.993193945144511758e-01 9.992712824943361660e-01 9.993407309185344811e-01 9.993884394214422873e-01
1.477628358301314978e-03 9.990080551730047276e-01 9.992294714553882073e-01 9.993126920929799040e-01 9.992640102897739629e-01 9.993341574782500514e-01 9.993823453798728051e-01
1.492495545051829124e-03 9.989982185202306297e-01 9.992218589636121528e-01 9.993059251776758023e-01 9.992566660003598944e-01 9.993275189855953533e-01 9.993761911017657873e-01
1.507512318293855163e-03 9.989882858044281111e-01 9.992141727139692842e-01 9.992990931791470022e-01 9.992492489791140464e-01 9.993208148582862771e-01 9.993699760490647455e-01
1.522680183094812963e-03 9.989782561178823794e-01 9.992064120216863632e-01 9.992921955032756376e-01 9.992417585776742772e-01 9.993140445128003702e-01 9.993636996825318031e-01
1.538000659665392927e-03 9.989681285449353298e-01 9.991985761962604018e-01 9.992852315511931982e-01 9.992341940833553426e-01 9.993072073081811224e-01 9.993573614102003733e-01
1.553475283511910037e-03 9.989579021619298116e-01 9.991906645414240229e-01 9.992782007192592131e-01 9.992265546949926636e-01 9.993003025244292514e-01 9.993509605674940621e-01
1.569105605590211767e-03 9.989475760371533397e-01 9.991826763551112656e-01 9.992711023990373809e-01 9.992188396050112331e-01 9.992933294358180563e-01 9.993444964845734635e-01
1.584893192461114082e-03 9.989371492307825839e-01 9.991746109294241673e-01 9.992639359772739205e-01 9.992110480058820077e-01 9.992862873166736826e-01 9.993379684916494643e-01
1.600839626447414944e-03 9.989266207948271914e-01 9.991664675505982363e-01 9.992567008358747005e-01 9.992031790901125810e-01 9.992791754413296035e-01 9.993313759189366152e-01
1.616946505792489237e-03 9.989159897730729432e-01 9.991582454989698103e-01 9.992493963518843669e-01 9.991952320502593965e-01 9.992719930841833520e-01 9.993247180966914334e-01
1.633215444820462509e-03 9.989052552010269093e-01 9.991499440489414186e-01 9.992420218974642498e-01 9.991872060789145360e-01 9.992647395196503357e-01 9.993179943552049638e-01
1.649648074098020775e-03 9.988944161058602722e-01 9.991415624689500286e-01 9.992345768398712691e-01 9.991791003687283679e-01 9.992574140221800461e-01 9.993112040247901229e-01
1.666246040597821679e-03 9.988834715063524827e-01 9.991331000214321856e-01 9.992270605414376172e-01 9.991709141123911175e-01 9.992500158662681597e-01 9.993043464358020156e-01
1.683011007863578377e-03 9.988724204128349715e-01 9.991245559627930373e-01 9.992194723595494432e-01 9.991626465026336446e-01 9.992425443264525420e-01 9.992974209186137324e-01
1.699944656176775567e-03 9.988612618271349719e-01 9.991159295433722498e-01 9.992118116466279787e-01 9.991542967322298852e-01 9.992349986772877113e-01 9.992904268036409965e-01
1.717048682725083814e-03 9.988499947425197867e-01 9.991072200074125886e-01 9.992040777501092208e-01 9.991458639940169473e-01 9.992273781933969090e-01 9.992833634213340588e-01
1.734324801772465672e-03 9.988386181436398337e-01 9.990984265930270558e-01 9.991962700124246144e-01 9.991373474808654676e-01 9.992196821494029324e-01 9.992762301021718141e-01
1.751774744830977056e-03 9.988271310064732456e-01 9.990895485321681369e-01 9.991883877709828443e-01 9.991287463857034812e-01 9.992119098200052951e-01 9.992690261766641324e-01
1.769400260834323941e-03 9.988155322982693596e-01 9.990805850505947161e-01 9.991804303581510727e-01 9.991200599014993244e-01 9.992040604799294901e-01 9.992617509753630722e-01
1.787203116313135784e-03 9.988038209774929843e-01 9.990715353678421007e-01 9.991723971012370642e-01 9.991112872212803975e-01 9.991961334039272113e-01 9.992544038288406760e-01
1.805185095572032009e-03 9.987919959937687775e-01 9.990623986971906012e-01 9.991642873224721999e-01 9.991024275381156228e-01 9.991881278668158783e-01 9.992469840677205006e-01
1.823348000868440328e-03 9.987800562878247357e-01 9.990531742456346675e-01 9.991561003389942686e-01 9.990934800451392039e-01 9.991800431434426644e-01 9.992394910226580773e-01
1.841693652593245000e-03 9.987680007914369051e-01 9.990438612138531349e-01 9.991478354628312575e-01 9.990844439355145434e-01 9.991718785086859400e-01 9.992319240243394685e-01
1.860223889453220536e-03 9.987558284273738707e-01 9.990344587961789147e-01 9.991394920008855873e-01 9.990753184024807609e-01 9.991636332374884688e-01 9.992242824034948123e-01
1.878940568655334360e-03 9.987435381093414666e-01 9.990249661805694625e-01 9.991310692549184580e-01 9.990661026393250488e-01 9.991553066048329823e-01 9.992165654908768957e-01
1.897845566092871798e-03 9.987311287419271544e-01 9.990153825485779127e-01 9.991225665215361929e-01 9.990567958393711256e-01 9.991468978857220851e-01 9.992087726172963480e-01
1.916940776533455600e-03 9.987185992205447338e-01 9.990057070753239898e-01 9.991139830921749176e-01 9.990473971942279707e-01 9.991384063536390414e-01 9.992009031121260598e-01
1.936228113808956090e-03 9.987059484313802749e-01 9.989959389294661429e-01 9.991053182530880150e-01 9.990379058160476777e-01 9.991298312112274482e-01 9.991929562398305098e-01
1.955709511007292390e-03 9.986931752513363847e-01 9.989860772731733451e-01 9.990965712853329128e-01 9.990283207075767447e-01 9.991211715636431068e-01 9.991849311755338636e-01
1.975386920666193872e-03 9.986802785479784728e-01 9.989761212620977826e-01 9.990877414647595378e-01 9.990186408636744231e-01 9.991124265090066681e-01 9.991768270878936820e-01
1.995262314968878920e-03 9.986672571794802389e-01 9.989660700453482090e-01 9.990788280619978812e-01 9.990088652792604718e-01 9.991035951454863007e-01 9.991686431456087147e-01
2.015337685941732959e-03 9.986541099945693833e-01 9.989559227654633000e-01 9.990698303424481175e-01 9.989989929493340304e-01 9.990946765712920286e-01 9.991603785174267838e-01
2.035615045653949972e-03 9.986408358324744272e-01 9.989456785583860077e-01 9.990607475662705017e-01 9.989890228689438656e-01 9.990856698847137007e-01 9.991520323721424512e-01
2.056096426419194972e-03 9.986274335228706445e-01 9.989353365534383578e-01 9.990515789883758213e-01 9.989789540332129070e-01 9.990765741840790248e-01 9.991436038786025708e-01
2.076783880999306074e-03 9.986139018858278815e-01 9.989248958732963590e-01 9.990423238584171806e-01 9.989687854373394682e-01 9.990673885677706645e-01 9.991350922056978501e-01
2.097679482810014054e-03 9.986002397317564894e-01 9.989143556339661334e-01 9.990329814207823400e-01 9.989585160765955818e-01 9.990581121342377857e-01 9.991264965223677352e-01
2.118785326128772191e-03 9.985864458613561423e-01 9.989037149447609343e-01 9.990235509145872772e-01 9.989481449463043505e-01 9.990487439819797366e-01 9.991178159976081830e-01
2.140103526304639597e-03 9.985725190655629913e-01 9.988929729082771658e-01 9.990140315736693033e-01 9.989376710418965688e-01 9.990392832095648101e-01 9.991090498004446818e-01
2.161636219970309095e-03 9.985584581254984826e-01 9.988821286203735106e-01 9.990044226265833993e-01 9.989270933588395573e-01 9.990297289156170324e-01 9.991001970999769943e-01
2.183385565256236709e-03 9.985442618124176217e-01 9.988711811701483922e-01 9.989947232965971091e-01 9.989164108926920083e-01 9.990200801988068369e-01 9.990912570653563973e-01
2.205353742006960389e-03 9.985299288876587909e-01 9.988601296399199914e-01 9.989849328016875418e-01 9.989056226391023197e-01 9.990103361578912544e-01 9.990822288657723593e-01
2.227542951999556334e-03 9.985154581025932341e-01 9.988489731052058174e-01 9.989750503545395954e-01 9.988947275937759551e-01 9.990004958916790523e-01 9.990731116704758552e-01
2.249955419164333982e-03 9.985008481985746531e-01 9.988377106347036127e-01 9.989650751625444025e-01 9.988837247524984253e-01 9.989905584990349530e-01 9.990639046487651553e-01
2.272593389807714154e-03 9.984860979068910236e-01 9.988263412902731453e-01 9.989550064277996633e-01 9.988726131111399509e-01 9.989805230788930679e-01 9.990546069700011467e-01
2.295459132837373607e-03 9.984712059487149682e-01 9.988148641269178896e-01 9.989448433471100897e-01 9.988613916656561287e-01 9.989703887302479046e-01 9.990452178035986730e-01
2.318554939989655138e-03 9.984561710350557950e-01 9.988032781927693726e-01 9.989345851119897368e-01 9.988500594120689469e-01 9.989601545521802350e-01 9.990357363190409679e-01
2.341883126059243671e-03 9.984409918667123129e-01 9.987915825290704097e-01 9.989242309086652227e-01 9.988386153464894335e-01 9.989498196438079125e-01 9.990261616858330251e-01
2.365446029131183792e-03 9.984256671342250922e-01 9.987797761701607824e-01 9.989137799180801691e-01 9.988270584651284256e-01 9.989393831043429373e-01 9.990164930735709881e-01
2.389246010815200983e-03 9.984101955178310561e-01 9.987678581434626945e-01 9.989032313159007526e-01 9.988153877642574896e-01 9.989288440330396091e-01 9.990067296518941875e-01
2.413285456482411589e-03 9.983945756874171851e-01 9.987558274694685601e-01 9.988925842725219217e-01 9.988036022380141210e-01 9.989182015272590753e-01 9.989968705886999034e-01
2.437566775504384185e-03 9.983788063024759962e-01 9.987436831617279021e-01 9.988818379530768343e-01 9.987917007815916293e-01 9.989074545963345653e-01 9.989869149713433982e-01
2.462092401494625667e-03 9.983628860120612458e-01 9.987314242268376940e-01 9.988709915174452947e-01 9.987796821539904890e-01 9.988966021284326757e-01 9.989768617763217229e-01
2.486864792552500713e-03 9.983468134547446304e-01 9.987190496644317017e-01 9.988600441202644120e-01 9.987675451043851460e-01 9.988856430029630085e-01 9.989667099721499799e-01
2.511886431509579437e-03 9.983305872585733765e-01 9.987065584671714902e-01 9.988489949109414789e-01 9.987552883820446370e-01 9.988745760994277578e-01 9.989564585273940089e-01
2.537159826178500815e-03 9.983142060410279406e-01 9.986939496207400957e-01 9.988378430336674052e-01 9.987429107363575698e-01 9.988634002974090542e-01 9.989461064106996968e-01
2.562687509604298988e-03 9.982976684089819308e-01 9.986812221038341431e-01 9.988265876274312616e-01 9.987304109168030353e-01 9.988521144765812876e-01 9.989356525907790996e-01
2.588472040318301297e-03 9.982809729586616942e-01 9.986683748881595157e-01 9.988152278260375994e-01 9.987177876729845805e-01 9.988407175166958973e-01 9.989250960364329801e-01
2.614516002594540357e-03 9.982641182756075704e-01 9.986554069384274701e-01 9.988037627581243250e-01 9.987050397545942371e-01 9.988292082976036879e-01 9.989144357165178345e-01
2.640822006708772995e-03 9.982471029346356994e-01 9.986423172123517489e-01 9.987921915471825729e-01 9.986921659114479377e-01 9.988175856992353996e-01 9.989036705999765342e-01
2.667392689200101270e-03 9.982299254998011628e-01 9.986291046606472488e-01 9.987805133115776890e-01 9.986791648934754129e-01 9.988058486016168080e-01 9.988927996558386591e-01
2.694230713135218128e-03 9.982125845243624562e-01 9.986157682270306868e-01 9.987687271645731002e-01 9.986660354507169712e-01 9.987939958848632838e-01 9.988818218531888560e-01
2.721338768375308921e-03 9.981950785507457402e-01 9.986023068482214882e-01 9.987568322143548505e-01 9.986527763333157282e-01 9.987820264291942252e-01 9.988707361612199076e-01
2.748719571845649121e-03 9.981774061105124218e-01 9.985887194539453393e-01 9.987448275640580242e-01 9.986393862915485808e-01 9.987699391148970873e-01 9.988595415491822171e-01
2.776375867807920773e-03 9.981595657243254038e-01 9.985750049669385175e-01 9.987327123117955008e-01 9.986258640758028937e-01 9.987577328223885553e-01 9.988482369864186694e-01
2.804310428135236861e-03 9.981415559019188866e-01 9.985611623029536643e-01 9.987204855506885970e-01 9.986122084366000351e-01 9.987454064321600322e-01 9.988368214423525293e-01
2.832526052589977653e-03 9.981233751420681699e-01 9.985471903707683339e-01 9.987081463688987082e-01 9.985984181245527447e-01 9.987329588248078371e-01 9.988252938864888852e-01
2.861025569104376585e-03 9.981050219325602324e-01 9.985330880721937641e-01 9.986956938496623915e-01 9.985844918904294154e-01 9.987203888810323171e-01 9.988136532884206442e-01
2.889811834063972778e-03 9.980864947501674189e-01 9.985188543020858676e-01 9.986831270713275588e-01 9.985704284851040224e-01 9.987076954816171970e-01 9.988018986178357483e-01
2.918887732593878140e-03 9.980677920606212394e-01 9.985044879483584435e-01 9.986704451073914468e-01 9.985562266595847669e-01 9.986948775074893092e-01 9.987900288444913066e-01
2.948256178847945361e-03 9.980489123185877220e-01 9.984899878919973881e-01 9.986576470265418060e-01 9.985418851650098571e-01 9.986819338396266676e-01 9.987780429382389080e-01
2.977920116300854150e-03 9.980298539676443204e-01 9.984753530070775707e-01 9.986447318926997552e-01 9.985274027526286345e-01 9.986688633591498387e-01 9.987659398690369450e-01
3.007882518043098787e-03 9.980106154402595964e-01 9.984605821607809295e-01 9.986316987650646348e-01 9.985127781738647457e-01 9.986556649472829728e-01 9.987537186069095352e-01
3.038146387078995841e-03 9.979911951577721263e-01 9.984456742134173446e-01 9.986185466981617465e-01 9.984980101774397765e-01 9.986423374828390376e-01 9.987413781197082008e-01
3.068714756627634842e-03 9.979715915303732920e-01 9.984306280184461757e-01 9.986052747418920905e-01 9.984830973883226379e-01 9.986288797339986090e-01 9.987289172739237664e-01
3.099590690426911981e-03 9.979518029570905169e-01 9.984154424225013535e-01 9.985918819415847691e-01 9.984680382610410243e-01 9.986152903165703698e-01 9.987163347965172244e-01
3.130777283040574004e-03 9.979318278257729435e-01 9.984001162654179140e-01 9.985783673380517200e-01 9.984528312378985193e-01 9.986015678353948877e-01 9.987036294043926121e-01
3.162277660168379394e-03 9.979116645130785557e-01 9.983846483802603089e-01 9.985647299676455591e-01 9.984374747613231627e-01 9.985877108954523962e-01 9.986907998145695409e-01
3.194094978959384230e-03 9.978913113844630756e-01 9.983690375933540473e-01 9.985509688623190883e-01 9.984219672739282903e-01 9.985737181018450315e-01 9.986778447441783113e-01
3.226232428328361813e-03 9.978707667941713044e-01 9.983532827243186691e-01 9.985370830496889116e-01 9.984063072184737875e-01 9.985595880598007179e-01 9.986647629104613566e-01
3.258693229275406392e-03 9.978500290852299059e-01 9.983373825861038275e-01 9.985230715531002721e-01 9.983904930379177145e-01 9.985453193747119149e-01 9.986515530307710220e-01
3.291480635208769105e-03 9.978290965894430764e-01 9.983213359850269253e-01 9.985089333916962184e-01 9.983745231753597960e-01 9.985309106520724454e-01 9.986382138225943228e-01
3.324597932270941750e-03 9.978079676273893250e-01 9.983051417208141931e-01 9.984946675804885485e-01 9.983583960740827212e-01 9.985163604975428875e-01 9.986247440035110889e-01
3.358048439667989278e-03 9.977866405084211410e-01 9.982887985866439884e-01 9.984802731304328605e-01 9.983421101775474815e-01 9.985016675169163802e-01 9.986111422912540281e-01
3.391835510002248061e-03 9.977651135306666585e-01 9.982723053691927584e-01 9.984657490485056019e-01 9.983256639293873747e-01 9.984868303161190672e-01 9.985974074036414461e-01
3.425962529608314513e-03 9.977433849810338762e-01 9.982556608486832239e-01 9.984510943377851167e-01 9.983090557734153325e-01 9.984718475012405170e-01 9.985835380586439713e-01
3.460432918892471493e-03 9.977214531352172067e-01 9.982388637989364488e-01 9.984363079975355770e-01 9.982922841536213676e-01 9.984567176785039688e-01 9.985695329743483617e-01
3.495250132675475734e-03 9.976993162577060259e-01 9.982219129874257968e-01 9.984213890232942479e-01 9.982753475141998845e-01 9.984414394542907578e-01 9.985553908689671632e-01
3.530417660538831201e-03 9.976769726017968853e-01 9.982048071753343299e-01 9.984063364069624136e-01 9.982582442995044936e-01 9.984260114351178883e-01 9.985411104608381549e-01
3.565939027174545341e-03 9.976544204096071677e-01 9.981875451176148717e-01 9.983911491368997471e-01 9.982409729541085186e-01 9.984104322276839971e-01 9.985266904684353406e-01
3.601817792738369519e-03 9.976316579120918515e-01 9.981701255630539560e-01 9.983758261980216764e-01 9.982235319227555914e-01 9.983947004388157298e-01 9.985121296103653954e-01
3.638057553206645520e-03 9.976086833290638278e-01 9.981525472543376631e-01 9.983603665719011921e-01 9.982059196503915155e-01 9.983788146755107062e-01 9.984974266053725511e-01
3.674661940736687841e-03 9.975854948692154389e-01 9.981348089281224523e-01 9.983447692368748738e-01 9.981881345821684848e-01 9.983627735449287499e-01 9.984825801723264949e-01
3.711634624030848376e-03 9.975620907301451235e-01 9.981169093151069927e-01 9.983290331681508034e-01 9.981701751634258768e-01 9.983465756543814518e-01 9.984675890302411316e-01
3.748979308704187587e-03 9.975384690983848390e-01 9.980988471401103235e-01 9.983131573379225854e-01 9.981520398397184524e-01 9.983302196113601479e-01 9.984524518982743624e-01
3.786699737655885734e-03 9.975146281494322587e-01 9.980806211221511237e-01 9.982971407154868082e-01 9.981337270567872677e-01 9.983137040235067206e-01 9.984371674957212006e-01
3.824799691444382907e-03 9.974905660477854097e-01 9.980622299745316450e-01 9.982809822673632816e-01 9.981152352571132091e-01 9.982970274955198509e-01 9.984217345391702692e-01
3.863282988666283391e-03 9.974662809469810876e-01 9.980436724049254194e-01 9.982646809574220459e-01 9.980965627277674779e-01 9.982801884936871595e-01 9.984061516187768826e-01
3.902153486339068195e-03 9.974417709896358231e-01 9.980249471154689633e-01 9.982482357470124912e-01 9.980777075419240418e-01 9.982631852937698946e-01 9.983904171506404746e-01
3.941415080287675142e-03 9.974170343074916234e-01 9.980060528028562583e-01 9.982316455950982492e-01 9.980586677573961563e-01 9.982460161578226021e-01 9.983745295383427143e-01
3.981071705534973415e-03 9.973920690214638229e-01 9.979869881584384483e-01 9.982149094583960824e-01 9.980394414322601992e-01 9.982286793481158771e-01 9.983584871856329146e-01
4.021127336696125182e-03 9.973668732416938187e-01 9.979677518683273130e-01 9.981980262915201019e-01 9.980200266248432373e-01 9.982111731271136046e-01 9.983422884964412436e-01
4.061585988376979588e-03 9.973414450676054699e-01 9.979483426135027369e-01 9.981809950471296489e-01 9.980004213937412327e-01 9.981934957575102629e-01 9.983259318748737288e-01
4.102451715576401967e-03 9.973157825879638283e-01 9.979287590699248423e-01 9.981638146760836161e-01 9.979806237977932870e-01 9.981756455021715269e-01 9.983094157252259127e-01
4.143728614092727358e-03 9.972898838809405309e-01 9.979089999086498963e-01 9.981464841275985433e-01 9.979606318961087297e-01 9.981576206242277483e-01 9.982927384519529879e-01
4.185420820934232511e-03 9.972637470141810789e-01 9.978890637959517695e-01 9.981290023494123753e-01 9.979404437480823287e-01 9.981394193869794762e-01 9.982758984597086549e-01
4.227532514733785100e-03 9.972373700448771139e-01 9.978689493934473909e-01 9.981113682879536597e-01 9.979200574133582080e-01 9.981210400539834993e-01 9.982588941533337978e-01
4.270067916167659752e-03 9.972107510198433555e-01 9.978486553582265328e-01 9.980935808885159632e-01 9.978994709518641537e-01 9.981024808889931155e-01 9.982417239378664764e-01
4.313031288378534750e-03 9.971838879755984264e-01 9.978281803429882579e-01 9.980756390954380608e-01 9.978786824238328190e-01 9.980837401560114230e-01 9.982243862185123939e-01
4.356426937402797794e-03 9.971567789384503389e-01 9.978075229961794745e-01 9.980575418522893427e-01 9.978576898897434377e-01 9.980648161192527956e-01 9.982068794006918599e-01
4.400259212602087092e-03 9.971294219245875334e-01 9.977866819621422634e-01 9.980392881020611062e-01 9.978364914103916572e-01 9.980457070431791866e-01 9.981892018900371255e-01
4.444532507099249047e-03 9.971018149401729147e-01 9.977656558812632026e-01 9.980208767873649522e-01 9.978150850468496813e-01 9.980264111924652681e-01 9.981713520923422012e-01
4.489251258218607613e-03 9.970739559814446595e-01 9.977444433901295762e-01 9.980023068506355122e-01 9.977934688604956914e-01 9.980069268320530540e-01 9.981533284136364648e-01
4.534419947930710959e-03 9.970458430348212442e-01 9.977230431216916884e-01 9.979835772343403910e-01 9.977716409130027442e-01 9.979872522271043822e-01 9.981351292601444714e-01
4.580043103301552863e-03 9.970174740770116895e-01 9.977014537054295085e-01 9.979646868811966609e-01 9.977495992663615310e-01 9.979673856430498757e-01 9.981167530382909492e-01
4.626125296946289635e-03 9.969888470751312459e-01 9.976796737675258653e-01 9.979456347343933498e-01 9.977273419828553980e-01 9.979473253455459769e-01 9.980981981547299986e-01
4.672671147487525434e-03 9.969599599868224082e-01 9.976577019310459704e-01 9.979264197378212575e-01 9.977048671250811074e-01 9.979270696005179131e-01 9.980794630163272174e-01
4.719685320018228436e-03 9.969308107603821467e-01 9.976355368161214932e-01 9.979070408363083233e-01 9.976821727559650466e-01 9.979066166741341615e-01 9.980605460301507081e-01
4.767172526569302127e-03 9.969013973348940238e-01 9.976131770401430732e-01 9.978874969758643187e-01 9.976592569387464637e-01 9.978859648328296528e-01 9.980414456034986115e-01
4.815137526581829072e-03 9.968717176403667501e-01 9.975906212179573851e-01 9.978677871039302039e-01 9.976361177325243634e-01 9.978651123392310307e-01 9.980221601401206843e-01
4.863585127384102529e-03 9.968417695978787352e-01 9.975678679620714195e-01 9.978479101696362541e-01 9.976127529979524899e-01 9.978440572748885629e-01 9.980026878765273501e-01
4.912520184673452826e-03 9.968115511197289669e-01 9.975449158828640916e-01 9.978278651240678476e-01 9.975891603224599224e-01 9.978227974721167737e-01 9.979830268189588960e-01
4.961947603002903225e-03 9.967810601095938861e-01 9.975217635888034007e-01 9.978076509205376921e-01 9.975653372739696767e-01 9.978013307453610370e-01 9.979631749571490351e-01
5.011872336272724625e-03 9.967502944626915884e-01 9.974984096866716943e-01 9.977872665148675990e-01 9.975412814207773593e-01 9.977796549093885803e-01 9.979431302810949367e-01
5.062299388226954196e-03 9.967192520659513555e-01 9.974748527817979271e-01 9.977667108656768091e-01 9.975169903315784792e-01 9.977577677792690558e-01 9.979228907810674398e-01
5.113233812954910001e-03 9.966879307981921787e-01 9.974510914782964699e-01 9.977459829346796427e-01 9.974924615754692248e-01 9.977356671704354918e-01 9.979024544476217118e-01
5.164680715397711175e-03 9.966563285303055020e-01 9.974271243793152442e-01 9.977250816869905892e-01 9.974676927219794376e-01 9.977133508986202326e-01 9.978818192715871449e-01
5.216645251859962362e-03 9.966244431254481784e-01 9.974029500872892973e-01 9.977040060914392772e-01 9.974426813410228743e-01 9.976908167799083405e-01 9.978609832440784588e-01
